reviewId,review,Ticketing,Information Channels,Travel Experience
7edfbf4d-00f9-41eb-8b79-04671f0e9bc8,kali ke 2 cb order red bus,,,
63a36727-d421-4fac-94b4-937f92956258,ok,,,
3a7308be-d2c5-4f93-85a6-b0b1beba42db,Saya sudah menggunakan aplikasi ini saat bepergian dari Kota Medan Sumatera Utara ke Bireuen Aceh PP dan sekarang mencoba untuk rute Cibubur ke Bandara Soetta.,,,
dad1699f-2518-4af7-9bb2-98123e10fa2b,bagus prosesnya mudah sekali,,positif,
536971f3-0cbb-403c-943d-6fe11d5d625b,Menarik,,,
d8910b7c-8248-462b-a5cb-bbe3f88bb775,Simple,,,
4ad05135-b4df-4139-98b0-815bc0c95812,cepat tanggap,,,
0e33863b-32b3-42b8-8dfe-d80f0b541a2c,di aplikasi ga semua bus menampilkan ulasan,,negatif,
2177e285-9f19-45b9-a1a0-15c2ca7ef22a,Sangat membantu dalam mencari tiket bus.. mantap,positif,positif,
42956046-bd79-492b-9b33-fe8d04a2024e,terimakasih,,,
5539d16a-aab2-4b95-afd4-002828ba22cb,Apikasi buruk saya pesan dan sudah dibayar tetapi waktu pas sudah bayar status gagal dan uang tidak kembali. pihak redbus tidak bisa di chat atau di hubungi karena yang di aplikasi hanya pesan otomatis. Jangan di download ya !!!!,negatif,negatif,
e3e4dc63-baa1-4c45-8adf-b610c84efa0c,baguss,,,
0b195760-2b2a-4eaf-8231-0a8a25d8c37a,Banyak pilihan PO Bus dan jam pemberangkatan,,positif,
43033647-1ddd-44ed-8435-7b3cde3ffc75,ok n happy,,,
c2866e4e-1235-49ce-84b8-bb1a0e581715,Proses refund gak jelas dan lama,,negatif,
adececa4-ef9c-4611-bff0-de9b8797065d,Aplikasi ga guna,,,
90ca789f-b313-41e1-8a42-54fd10646b4d,masukin kode voucer tp harga tdk berubah,negatif,,
dcd49e59-32ea-45cd-8b42-2ba918923876,semoga amanah,,,
c3e36673-62c0-45e3-b343-5c0402923d5b,fitur lengkap,,positif,
b705c918-20e6-4dac-b41f-f2871c56807e,Dahsyat diskon new,positif,,
b6d8810b-8dd4-4b54-824c-425b0119aad8,Oke keren banget,,,
fbc99239-81e0-4484-b780-492435bf50ac,good,,,
4a568002-1b2d-4654-b601-d31fcc283ba7,👍,,,
c651e620-07b8-4f60-9a25-cbf503d02279,Applikasi pemesanan tiket bus terpercaya Langganan,positif,positif,
5ad4bb78-6079-49f6-b0a8-04308c710c15,Bisa print tiket di agennya gak,,,
a40e7f61-e6b9-478f-82f3-24b6e2a3cd2f,Sangat mewah,,,
71f12c01-4c25-421f-8e8e-48c13a86710b,Pesen tiket lebih mudah,positif,,
440c696d-bc03-48e5-a7b8-289cee9a02ff,proses sampai payment is oke,positif,,
40e9b7b5-4e6f-4049-b446-38c5f37e34dd,lebih lengkap dari apk sebelah dan lebih murah tentunya,positif,positif,
8e0b1f90-88b3-4fcd-939d-8be91f1cb3dc,sangat membantu urusan tiket perjalanan,,,
88e36fac-e4da-487a-9048-714133a8b7a2,sangat baik,,,
7b57b6b4-b714-47d0-9f6e-3ab1ec36227f,Sementara aku kasih bintang 2,,,
127546e9-44bc-4f37-ba87-0442bcea74ec,bagus,,,
d2ca0726-22a7-4893-a921-1beddc1bc3d3,cocok,,,
11c20bae-d53a-4b6b-bb69-40cb796625fd,sangat membantu,,,
706eea15-25eb-4214-9656-63852fbd2446,"Saran klo beli Tiket disini harus sesuai nomonal nya, tiket bisa gagal di konfirmasi, . Dan harus ngengajukan Refund yg melewati beberapa proses, . Selebihnya tidak ada kendala dan sangat membantu untuk pemesanan tiket Bus, saya juga sering menggunakan aplikasi ini, terimakasih RedBus",negatif,,
965cbcbc-7dae-4cc3-aaf0-acceaaf74456,membantu memesan tiket dan membandingkan harga.,positif,,
92e54868-4e00-4e54-a017-d14480ee8362,mudah & simple,,,
1fb742af-927e-4354-9d20-44a1507c440a,nice,,,
65a0dc39-248d-43e2-a3ab-c9847cd4b3e2,Apk lucu sdh pilih no. Kursi tapi setelah muncul tiket hilang no. Kursinya Parah ini,,negatif,
6d98ea49-189d-43b5-a676-84d9dcd19682,mantap banyak bonusnya,positif,,
c4eb62a9-7659-4091-a244-64488cec3ed5,Red bus sangat membantu banget,,,
19368ec4-ddfe-4543-b442-eac2a4fe18cc,sangat membantu,,,
60fd9109-740c-4404-9c6a-4b8b48707697,top,,,
6048566f-a3b0-4620-8fb1-4aa3300d277f,Terimakasih redbus. Setelah ada masalah di kupon yg tidak bisa di gunakan dan akhirnya di bantu daei redbus jg untuk menangani masalah tersebut dsn pihak redbus sangat bertanggjngjawab.. Redbus rekomended untuk di gunakan pemesanan tiket.. Sukses terus redbus 👍,,positif,
81dccb66-19ef-4fce-98c1-c861ee9763a8,mantap,,,
fd0d5097-557c-43ff-86f1-38406653e0ce,ok,,,
9647ab64-1d20-4452-98a6-19852c62f281,Setelah di perbaharui susah sekali di pakai... Bug teruss banyak bug 🥲🥲,,negatif,
aae53d3a-fd63-4863-882c-18de9e8462ff,lancar jaya,,,
4f44f755-8105-4be8-b21b-28a4b823ce36,Tanpa antri. Sangat membantu,,,
82bb867a-7fa3-49bf-ab87-b0711ebf41d1,Sebaiknya diadakan untuk reschedule jadwal keberangkatan min,,,
9a5db6f3-5bc4-498e-8bc6-1ce2fe4fa96c,sangat membantu apk ini untuk bis,,,
9881d80d-ca48-4c6e-a3ca-3ff0ac8b5c20,Blom pernah naik tapi promonya menarik,positif,,
3baa1811-df5b-4697-a89f-3fc878e72e7f,gampang banget milih² nya.. sip lah,,positif,
895931b9-b146-4112-bbd3-5be59fbe23d3,Pengebalian dana lama tolong di percepat,,negatif,
64a5cc12-a325-4e0b-94fb-b82b51a1f9e2,Ok,,,
7c2be35c-5d78-4a4b-b975-9865398d2875,Sementara aplikasi terbaik dan lebh murah dr aplikasi lainya,positif,positif,
d91fc264-a42d-43ba-b48d-34d39c4d2cbc,anti ribet,,,
5178aeff-63e2-4ac1-81f5-09d95a6e5373,oke,,,
ae522892-dd66-4330-8d91-17ebcdaa6de0,keren,,,
e2ff8e33-e024-4f69-8eb0-edb54ac6c2f9,Bagus,,,
87416db1-e0c9-42e7-9308-e5bb158a45b8,Pilihan yg tepat dan cepat,,,
fffb3ec8-fea5-4a2f-bb56-5e5051c93959,ok,,,
259093fc-cab8-49cd-b5fd-922e867060ef,Mudah dan terpercaya,,,
892da72b-9908-45e5-aa13-6dfce44b04c3,mempermudah mendapatkan informasi keberangkatan bus,,positif,
b0092409-e9cf-4d6c-ae58-c1c46c5866a2,thank you,,,
f71554fb-a2c1-4065-9928-16c696998003,Menurut saya belum komplit rute nya.apa lgi kalau dari jawa ke Sumatra.gak keluar pas di cari padhl bus2 bnyak lintang jawa Sumatra,,negatif,
886b4630-27ec-4695-8f85-9f1a5236296a,Sangat simpel,,,
e89d08b2-13da-4ebe-9b2b-36e67efebfed,"Aplikasi yang terpercaya bagi yang ingin bepergian, bus dan tempat menginap yang murah meriah serta terjangkau",positif,positif,
21a0361d-b742-4229-bccf-8a99e28501f6,keren,,,
50ee616a-4705-4f70-bf1a-9b21c78e66cf,Insyaallah lancar,,,
02df061d-b99f-4693-91a9-8c7b33ebe946,easy book,positif,,
888a9068-019b-4362-ba69-8bc9f329fe9d,Dari Tanggal 12 Desember 2024 pengembalian dana saya tidak dikembalikan sampai saat ini,,negatif,
516b6449-9903-4995-b804-acc68a92c482,Aplikasinya sudah bagus,,,
02a05c08-cefd-4d3c-96b4-ee7b20ab0bad,mantul,,,
d5c1d572-c7ba-430c-8071-a27087d81522,aplikasi yang mudah digunakan,,,
ebc2b375-d61d-4c5a-befb-b82514fcc4eb,oke,,,
02d3207b-0164-4707-bd12-01c4837bbae7,sekarang sudah bagus gak seperti dulu,,positif,
94b31c7c-9709-426e-8cc9-767ab976055b,Mantap sangat memuaskan,,,
6c25bc85-6ade-4ddc-bdfd-80e32c77b97d,ok,,,
2e3d5c41-c5f0-4302-91f2-af9ab64d7b7b,ok,,,
7f947d05-86a3-472e-8db7-45f15b504e69,semoga amanah,,,
ee5cde53-a169-49bb-99d9-a0e1de06b1f6,Nyari bus loading nya lama banget 😑,,negatif,
1373cfa8-6182-4abb-8900-5833b9d4adf0,Aplikasi nya sering nge bug,,negatif,
863fb3e8-3644-4dfa-a882-1985676c612b,bagus bnget,,,
518eec1b-4eae-4e28-b41c-973947c86705,saran ajah nih.. untuk rute mungkin bisa ditunjukkan pake gogle maps atau apapun juga bisa. soalnya kan kadang ada 2 jalur ke 1 tempat. jdi gatau busnya itu lewat jalur yg mana pas beli. saya cuman cek apk ajah sih soalnya niatnya mau beli online biar ga ribet,,negatif,
1716ad70-3a60-4b39-a214-daa7a4db6bf4,Pembayaran via Dana error FIX IT,negatif,,
8dbf7681-fd69-4c5b-be5c-a5219b20c940,transaksi cepat.,positif,,
7d6d777a-85ea-4708-b304-4fe84ab149a4,Maaf saya kurangin bintangnya karena saya sangat kecewa sekali tidak ada layanan pengaduan ketika ada selisih jam keberangkatan dari pihak bus dan aplikasi,,negatif,negatif
99e123b2-31b8-4d99-94f2-546d804bc309,sanagat membantu,,,
66f0ac4e-2e05-4d49-bfa4-c5d35bf670fd,Sangat mantab dan termurah,positif,positif,
3f5985b8-0299-4d02-8e52-894471a6ff27,Mantap,,,
6bd5bcd8-1f08-43bf-92a2-84a14b842ab8,Bagus. Sangat mempermudah perjalanan,,positif,
3dd05fd4-dc4e-422b-9924-31432e3cc8e6,good,,,
2478f13f-e3f6-4c6a-b44e-c3650056166a,banyak membantu,,,
f7188682-8002-4318-b509-a011b967360c,Ga bisa lanjut ke pembayaran udh 2 hari,negatif,negatif,
928e4844-0b51-4124-b7c4-f37f4294b48d,"Aku kasi bintang satu biar d respon, tolong dicek apkah update bermasalah",,negatif,
369e619e-1302-4400-9674-c0403500ac6b,"Mau batalin aja susah, gak lagi lagi pesen lewat sini padahal yg mau dibatalin cuma 1, saya pesan 3 tiket 😡😡",,negatif,
07b25dee-ecac-4383-9ced-1079b05b5d8c,Tiket tidak dapat di scan oleh pihak po bus,negatif,,negatif
72ea3e14-38b1-4979-9c06-fe36248f99e8,APLIKASI BUSUK NOMOR KURSI BISA BEDA,,negatif,negatif
740ee849-82cc-42fa-9026-185a306a20db,Jelek bngettt,,,
09f1ee48-c0bc-445c-b6be-0c9de237185a,aplikasi yg satset klo mau naik bis keluar kota 👍,,positif,
25f7725b-171f-4a5f-b219-73cbd2fa4bba,Auto delete,,,
bf9a8324-e536-4727-809e-722bf3f18dbc,pembelian tiket mudah dan cepat,positif,,
8693c7ea-b4f2-43cc-87cb-9f46c3b8b86b,Tingkatkan!!!,,,
b15e2abc-c989-43de-b180-556f48b44c2e,"Baru tau ternyata bisa pesan travel pakai aplikasi sebelah (traveloka). Jauh lebih cocok pakai aplikasi sebelah (traveloka). Kalo redbus kesel banget, trus dibagi2 ga bisa full.",,negatif,
1f827bb9-8e12-4c34-9aaf-57833a943dde,Jadwal keberangkatan bis tidak sesuai. Molornya lebih dari 1 jam.,,negatif,negatif
abb668a8-9901-430a-8e45-5c29f228b3ce,bagus banget aplikasinya,,,
c3f8fe5d-40db-4727-aa23-e3b5db631c22,"Udah dua kali pembelian via app redaus sejauh ini aman sih dan bener ada diskonnya, tolong di bantu min.saya kasih bintang empat dulu yah",positif,positif,
fcc078b0-592d-48dd-8f6e-1ace18ebfc7f,sangat membantu bang,,,
6bcbcf01-71c8-4395-8f15-4aafc7d67f08,oke,,,
7930bfeb-6a9f-403e-858d-bdbb0c49d588,Gak lagi lagi pake aplikasi ini buat book tiket bus,,negatif,
c0efabf5-3bba-4d36-bb70-f6497949bd5e,alhamdulillah,,,
7ec88c60-55c1-451a-a8f5-6ac8118bc34d,Aplikasi mudah digunakan banyak promonya,positif,,
6035b316-d617-4ab7-9037-a97a04013ef5,terima kasih sudah membantu,,,
3b6ff1e7-e7ee-4d4a-9b7a-ec631c85b8d5,Pengisian data untuk anak anak meminta no KTP menjadi tidak bisa memesan,negatif,,
817d5904-3592-4ed7-909e-b729ac4ea470,saya selalu berlangganan pakai aplikasi redBus karena memang dapat dipercaya,,positif,
aeefe914-69bc-4115-b609-27cb84216d37,Mantap.........,,,
4c11cd3e-fe3e-479c-9fa3-cebf54041320,alhamdulillah,,,
03c1e48b-2a56-4931-9985-3f768551f8d4,Pemesanan yang mudah,positif,,
a78d5c86-eb72-4d6c-a6c1-ed1078fb8aab,Ok,,,
beea17ee-0343-4fa3-a40f-dc425550cf19,cepat pelayanan,,,
bc1342da-8d39-4be4-8b9a-bf9f5e1eaaf5,Mantap ni aplikasi untuk pesan bus,positif,positif,
a1216c57-e00d-4759-9918-eead24532de9,trims... sangat membantu.. dan mudah prosesnya,,,
2564757a-448f-4542-91e5-d27e6f1ace34,Fitur makin komplit,,,
1a80eff5-bccf-407f-b7b4-3a8ce4d61b0d,bagus,,,
5e53ecfc-7d43-466e-a080-81e5cec60b0a,diskonnya tidak bs dipakai,negatif,,
0a96b36a-a461-4097-b763-844fa2624984,Sangat bagus dan sangat membantu sekali.,,,
fd62fcba-96cc-444a-9b76-1abe3a104e08,Kursi sama bus gak sama,,,negatif
d275c41e-9361-491b-bebf-508cef94302e,sangat mudah,,,
d0a25353-207c-4947-ad0e-eaeaa9770003,Bagus sangat membantu,,,
ec94bd7e-9052-4935-b5be-92f2e47cabb6,Baik,,,
920e1840-b2b8-4dc7-88f2-85e7e100b0ae,Aplikasi pemesanan tiket bis yang cukup bagus. Fast respon customer servicenya.,,positif,
26a9c0ea-92c8-4c73-93fd-ae9fdff0aa08,"Sy pesan tiket Medan - Banda Aceh, pihak Redbus tidak dapat dihubungi utk konfirmasi, uang sy hilang, sy TERTIPU.",negatif,negatif,
bc101404-6d10-4518-8de3-434642e75f47,"Aplikasi yang sangat bermanfaat bagi pengguna transportasi umum. Penggunaan mudah, yg pertama harga lebih mahal sedikit dr harga aslinya, dan paling fatal DENAH KURSI NGACO, saya pesan 2x dgn operator berbeda, Agr*Mas dan D*mri, tp kursi tidak sesuai denah aslinya. Mohon direspon positif agar penumpang yg ingin duduk di samping jendela/ lorong sesuai harapannya. Terimakasih.",negatif,negatif,negatif
6a2624f0-8581-44ef-b285-13231e6933e7,menarik,,,
7678b60d-df4d-4907-940f-8e43498a87cc,Lebih mahal dari apk online perusahaan busnya sendiri bisa sampai 50rb keatas. Saran sih kalo penumpang mau naik bus liat pt bus nya apa trus download aplnya dan jika memang sudah tidak terpakai bisa uninstal apk nya,negatif,,
4f962767-55c7-49c2-a472-72f91fb232aa,The best apk for indonesian people,,positif,
e688106e-1886-4c4f-8f18-4cb814bfb8c6,Kecewa....pesan titik turun di terminal bawen kok setelah di bayar titik turunya di terminal krapyak semarang...kejauhan bro...kecewa beret pokoknya.,,negatif,negatif
b178ec8d-a9ef-4ba3-aeaf-9cafde634abb,verry good😍,,,
3707e17b-d71b-431a-8e36-d06aea62f692,Mantap cepat,,,
322837d9-a51b-440e-9722-01555f2301cb,mantaf,,,
37000e12-a831-4d76-8cba-8cf436bf4e3c,tingkat lagi pelayanannya,,,
39bc44b4-e4d6-49fe-8253-e3ee4b26d787,keren,,,
7a3089dd-b8c1-4410-9de2-46ba64490016,🅑🅐🅖🅤🅢,,,
b605ab57-ae1b-4d57-9462-545a95089c08,Saya tf sukses tp di aplikasi gagal. Juga tidak ada refound,negatif,negatif,
f507529c-e90e-4459-b720-3c8cf618017d,harusnya hapus minimal pesanan,negatif,,
7a25057c-f9d4-4da7-97ef-8aab54bdc02a,mantap gampang penggunaannya,,positif,
657d1b94-d058-4f59-889f-d539adee4051,mantap,,,
2c7faebd-f9c9-43a0-b840-0a63e5d58f0a,Jelek layanan nya tidak bisa di tlpn biasa dan tidak bisa di tlpn pakai nomor tlpn lain. Dan saya sudah bayar tiket nya malah tidak di kasih tiket nya alasan tidak masuk pembayaran nya. Padahal time limit nya masih 1 menit lagi masih keburu. Lewat pesen email tidak bisa juga,negatif,negatif,
3a9d81ca-90e0-4e7a-a0c7-f21fb0c3e022,👍👍👍👍,,,
839a3b8b-6e19-4b1d-8248-c3a4f61eb749,Saat mau bayar malah diminta login ulang. Padahal sudah login. Ada keterangan login berhasil. Eh malah balik2 terus suruh login. Sampah emang,negatif,,
416b6c53-b8be-4674-b8f9-62b38806a5ec,mntap,,,
6dec0574-bc2b-491b-8ffe-d593ccf3817f,muahhhhh,,,
3742b2fb-c426-4c5d-9cc7-4b86093bccb4,Luar Biasa,,,
0dc5e927-6d22-4a26-8432-f95ed7389143,sangat membantu sekali,,,
e7909e5f-3404-405f-9342-b154cf243f36,Mau pesan 5 kok ngk bisa kak,,negatif,
1e313e0b-ae67-4d99-8acc-3e817465e78f,sangat baik,,,
68f24684-51a0-4757-91f1-6202c3482c20,Ok,,,
b4af1fea-b70a-4c07-bdba-0c3c5a285999,proses cepat,,,
d83a386c-23a8-4a4c-90d5-4eb7a5b5c782,pemesan lebih mudah dengan aplikasi redbus,positif,positif,
0923685f-7f5a-4289-bafb-af2f24567d7d,Solusi pulkam terpenuhi,,,
a9124c40-be3c-47cd-83ba-9d093c89cccc,Aplikasi nya senaknya sendiri Sudah pesan tiket tpi ternyta dri pihak po bus ada pembatalan pemberangkatan untuk tujuan pemesanan tanpa ada keterangan jelas dri pihak aplikasi,,negatif,
c6ac5e7f-fa8f-4728-a5df-8f1e66a9fc77,Penggunaan Mudah simple tampilan menarik pembayaran dll mudah,positif,positif,
c8df3776-ff63-457d-b580-df0a7bea18b6,sangat mudah dan praktis,,positif,
faa78f9f-145a-46e1-b973-621e74c9e832,Bermanfaat dan mudah digunakan,,,
2b9f4c4b-0d61-44f3-a80b-8e1d144c1175,pengalaman pertama begitu menggoda,,,
86a4b66d-6388-4ac5-b93b-84329f3434fb,tks good,,,
8878ddb4-5a07-4a1e-8734-480f60f21002,REDBUS GOOD APPS 👍👍,,positif,
4fea441e-bd95-43c1-8b9c-7e0dabde1088,Kecewa atas pelayanannya,,,
5eed7bc2-6132-4b6b-b92a-812724c6b8a4,mantab..🙏🙏,,,
4963f17c-9fdf-4017-934e-a901c1cd8e62,Agen sinar jaya pasar kemis kok gak ada ya. Rajeg atau doyong kutojaya pasar kemis. Aplikasi yg lain ada. Red bus yg gak ada. ok,,negatif,
a678121f-5e33-48e0-b1a2-ae59d4211f34,Untuk pembayaran ovo dan dana kenapa terjadi eror mulu,negatif,,
f1d61c7b-b9cd-48e7-a992-50ae8108869c,pelayanan CS buruk!!! bertele tele!!! gk bs nyelesein masalah,,negatif,
cdd32c82-4c8d-4c27-acaf-791649919926,sy kasih bintang 4 fulu ia bosu,,,
3b766bb3-a5eb-4b5a-989b-37e8683f5744,good,,,
7e8f7cbc-37e8-43fc-81b5-3e404683cef7,simpel pesan tiket,positif,,
a22105a9-64d3-40b2-9dbc-2bcdf006c23c,Saya suka aplikasi nya karena harga lebih murah dari tempat loket,positif,positif,
32c6d836-178c-4135-9b79-06b15fa08575,alhamdulillah,,,
d36c56b2-7b02-4339-863e-68463b040a73,Mantap memudahkan penumpàng,,,
a2090f01-57af-4fe3-979f-ce4fbf09689f,keren,,,
508efa2f-9c31-42f2-83ec-a939c508f797,Ini yang saya takutkan jika memesan tiket bus melalui apk ..karna kadang pembayaran berhasil tiket tidak diterbitkan,negatif,,
71c9269e-d386-42fa-8ee0-1c7fc54125f2,Mantap,,,
cff02338-7653-452a-b834-3d2bbf444ba9,Bagus,,,
28c09054-82ce-4578-929a-7a5978e620f7,bagus pelayanan. segalanya di mudahkan,,positif,
d7f43a17-8b55-4454-97e2-52562a14ad81,sangat mudah di gunakan,,positif,
92b711ed-8a7f-449d-b0d5-9871be6cad28,Sangat membantu,,,
95f46f99-1792-4093-84a4-9a193d074b43,Layanan OK,,,
fe0dd3f8-2fdc-4cbf-a24d-dd24cf6c735e,sangat membantu,,,
8ed0205f-eea6-470a-8238-cbcd9a9b742d,Memuaskan🥰,,,
1390cf0d-74af-4ee5-bfc0-b9de0e93b86f,mantapppp,,,
a13fcd01-1075-4f0d-a758-80c24b10c1b2,Ga dikasih tau cara bayar nya di mandiri ny pusing bgt untung pernah beli jadi inget apalah updste baru ini bikin ribet aja cok,negatif,,
5f8b4578-a821-483f-a8bd-06bde8505219,Mantap. App ini sangat akurat dan bermanfaat.,,positif,
d609bae7-4bef-4f11-9cf0-780fc5a121ac,Terimakasih sudah di respon,,,
2a2b827b-dec4-4120-ac4b-f503944337ab,bagus banget,,,
0f38cf7f-e678-4570-b0f5-a9a2a9dcc393,Yang paling dominan cuma harapan jaya,,,
023b86ba-5b43-4063-a3b1-d0111f3f0ceb,Aplikasi ini sangat kurang ajar. Saya sudah melakukan pembayaran dan konfirmasi pembayaran sebelum batas waktu yang ditentukan yaitu 12 Desember 2024 jam 08:35. Tiba-tiba pesanan saya dibatalkan dan uang saya lenyap begitu saja. Makan itu duit haram,negatif,negatif,
d7c1d9db-3a7a-4f52-9615-74e1946f6784,siip,,,
4822e982-f766-488e-b511-2af5f2f2820b,menyenangkan,,,
b12e5515-2ad4-487c-8275-790bae54aae0,pembelian tiket menggunakan redbus selama ini berjalan dengan baik dan lancar,positif,positif,
ec5c33c5-5f12-4e1c-9ae2-297b51e5ad9e,mudah,,,
37489bab-380b-4b89-928a-ad607be11569,Mempermudah pembelian tiket bus tanpa harus ke loket,positif,,
2e38e2a0-2aa0-4512-a177-2b8b795cf6e4,"Saya melakukan pemesanan tanggal 9 Des 2024. Namun sampai saat ini belum mendapatkan E-tiket. Lalu saya cari detail pesanan saya dibagian pemesanan, namun setelah saya mengirim email ke CS, saya mendapat balasan seperti ini """"Dengan menyesal kami sampaikan bahwa kami tidak menerima keluhan lagi melalui alamat email ini"""". Sekarang saya bingung harus reach out kemana utk dpt kejelasan.""",negatif,negatif,
b92af1fb-3496-482d-b47a-cf6b2b2516cd,Dapat email ada saldo dompet masuk 100k,,,
edbee655-4099-414a-875d-3d668fb65624,Lumayan simpel dan mudah tapi harus diperbanyak lagi pilihan Po busnya biar kebagian tiket trus.,positif,positif,
fb88b5bc-5bd7-4d8f-86aa-10076bde1cfe,keren,,,
deaa6139-2e49-4019-957c-8b180234ff00,Dapat aaldo 100rb tapi tidak bisa di gunakan kok bisa ada gmail masuk 100rb di tambahkan di dompet,,negatif,
997b8eac-f0b2-4e65-ae10-066ec0f5d63d,Aplikasi hoax,,,
331d1164-c45e-4499-ad82-2bd5b02c91cf,Bgus dan cepat,,,
fc55b5fb-63a6-4c82-a763-34bb6064535c,Enak pisan aplikasie,,,
4b43827e-1265-4f22-ace1-b7a6b9fb8400,Selalu pakai aplikasi ini u beli tiket bus jarak jauh.,,positif,
847be71a-21f5-4ca8-9416-a57e72864644,cakep,,,
5bbf48ef-387d-45d6-b0b4-73e51cfa77eb,mantap,,,
0cbe6f89-e242-4c92-9530-2b9c44f40939,Checkout tiket bagaimana caranya,,,
b243bc23-b009-49dc-9d05-4060d64c9d45,lancar,,,
0566ceb1-bbf6-4eac-bb8c-8926917295c3,Tidak menerima pengembalian dana,,negatif,
2814d96d-59d3-4a14-9328-c1f2eb533889,Sangat membantu sekali...,,,
f612432b-9c96-4e65-aa38-27def38dc151,Mau pesan tiket loading lama padahal jaringan normal mohon di perbaiki,negatif,negatif,
b2f5edb3-f845-45b1-9649-90d32d0f4614,"Maaf harus saya uninstall, siapa yang tidak emosi. Mohon di perbaiki, Terima kasih.",,negatif,
43b373fe-3430-435b-bfab-c747003403db,pelayanan red bus bagus.. semoga diikuti semua armada² nya khususnya kebersihan armada bis perlu diperhatikan,,positif,
a27791f6-f621-44fc-8398-b36c643a03b6,aman menggunaka rebus,,,
7bb48b73-2384-4ac8-b05a-e5ca4838417b,okay,,,
530b684c-5c3e-4c77-98fb-4f8fcf276ed4,mantabzz,,,
5b919cee-004f-4705-b98b-5fcc6a4303a4,mantap,,,
f865feeb-e986-4412-80a0-593f3795ef12,sangat bagus,,,
bce53f7f-c9ec-4269-97ab-7e3aa68188cc,Metode pembayaran online bus arah wonogiri tidak bisa digunakan semua zzzzzzzzzz😴,negatif,,
1fed12be-0cec-46fe-97e6-5a1aba3854b4,Jos gandoss,,,
0f36ac93-5189-482b-899d-27aeed258469,mantap dapat promo pas pengguna baru,positif,,
2d04c315-566b-4882-a414-dbf0a440260a,Min? Apakah bus arya prima sudah tidak ada lagi untuk operator bis di app ini?,,,
f6deb78c-d75c-4a13-89fb-086822d3bb5f,"Tidak bisa menautkan pembayaran ke wallet baik dana, semuanya error",negatif,,
46eb515e-0815-4ab5-a0c3-6351cdc0a7a4,Ditinggal bus,,,negatif
5aabb793-f1b7-430a-8d9e-84461cad4eab,Sejauh ini sih dilihat nya bagus. Tapi belum dipake sih,,,
2382ea0c-9462-40a0-9dc6-d625ae6b9b13,Murah,positif,,
252be983-4e95-466e-a40f-2cd299d5363e,TOLOL PESEN TIKET BUAT JAM 7 PAGI,,,
8066f045-3858-4562-9ccf-8d5487161e88,Sangat membantu ...,,,
db9a68b0-2505-4145-a8ab-f6d9845d7cf2,Kalo bisa diskon nya lebih banyak lagi ya,positif,,
4192324c-2839-4d04-a5c6-efd3868e48c5,puas dengan pelayanan nya,,,
2c122a97-6746-48fb-883c-10a1ae75906a,Pelayanan buruk sekali,,,
dd0e765f-dcab-4189-9056-f24f969054e2,jos,,,
5bbaa718-b665-4e6d-bb34-c6b57c356d94,Koordinasi sama pihak bus buruk,,,negatif
af2b4c5c-30af-4560-b64d-61957bd0d33c,Ok,,,
27a1b677-d8bc-412e-a9d6-744988c678db,Aplikasi keren sekali.. sangat membantu untuk pemesanan bus2 keren.. Jossss pokok ny,,,
5c84af5e-8576-4b26-b61f-b06bbfd38ac3,sangat membantu,,,
e82749c0-9afd-4283-83ec-0ed1769c4d24,Cukup Baik,,,
e522168e-1dba-4dda-b7a0-24495324f606,Kak apa bisa hapus rekening pengembalian dana Dobel,,,
81c9cb86-13b7-4d28-9a1c-2634e73930fa,Alangkah baiknya kl tiap armada memberikan rute perjalananya,,,
9e2e09ed-51f1-477d-97fd-98927bce7ce3,Good,,,
afc1079f-abec-41c2-ab97-9d24d266b713,sangat membantu,,,
0c5157d5-d14c-4b73-a206-c1f6136dcb57,Bagus,,,
bedc3fc4-deaa-4a79-8b1c-757846b93894,mempermudah,,,
e4b974dc-e541-456f-aec6-c875a33a4117,mantap dan banyak pilihan bus nya,,positif,
ee694d25-fcd9-444f-914e-18bfbdb01286,baik',,,
0fdd6097-d539-4693-bf02-f5ce2eb004a1,Saya sangat kecewa dengan aplikasi ini. Karena uang saya hilang 215.000. Sudah transfer ke Rek BCA Ibibio grup PT Indonesia tapi E tiket tidak muncul,negatif,negatif,
3336162d-eee5-4af1-a576-f11e24e0828f,pesan tiket bus jadi mudah dan hemat,positif,positif,
33ea1fe7-7b8d-493c-ad63-b85bd1c54b5a,"Minta di upgrade, gak bisa buka perincian tiket.... 😡🤬",,negatif,
8997addd-3b52-45f5-be44-f78468cd2e56,pas pergi saya pilih seat di bawah ternyata dapatnya diatas,,,
